,x,y,x_end,Przedmiot,Strona,length_x,hour_mapped,x_cord_mapped,hour_diff,Godzina rozpoczęcia,Duration,Week_day
739,355.97,409.2616,410.47316,"ERI [w], dr inż. _B.Nowak_",16,54.50315999999998,12:00_,342.65,13.32000000000005,12:30,1h 30min,Sobota 23.01.2021_
740,440.71,409.2616,505.52043999999995,"WWW [w], dr inż. _B.Nowak_",16,64.81043999999997,13:00_,394.01,46.69999999999999,14:00,1h 30min,Sobota 23.01.2021_
741,532.51,409.2616,593.46928,"WWW [ćw], mgr _H.Pikus_",16,60.959280000000035,15:00_,496.75,35.75999999999999,15:45,1h 30min,Sobota 23.01.2021_
742,617.74,409.2616,688.07392,"WdGM [ćw], dr inż. _M.Bodzioch_",16,70.33392000000003,17:00_,599.5,18.24000000000001,17:30,2h 15min,Sobota 23.01.2021_
743,85.8,336.3916,114.02928,07:00_,16,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 23.01.2021_
744,137.18,336.3916,165.40928,08:00_,16,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 23.01.2021_
745,188.54,336.3916,216.76927999999998,09:00_,16,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 23.01.2021_
746,239.9,336.3916,268.12928,10:00_,16,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 23.01.2021_
747,291.29,336.3916,319.51928000000004,11:00_,16,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 23.01.2021_
748,342.65,336.3916,370.87928,12:00_,16,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 23.01.2021_
749,394.01,336.3916,422.23928,13:00_,16,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 23.01.2021_
750,445.39,336.3916,473.61928,14:00_,16,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 23.01.2021_
751,496.75,336.3916,524.97928,15:00_,16,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 23.01.2021_
752,548.11,336.3916,576.33928,16:00_,16,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 23.01.2021_
753,599.5,336.3916,627.72928,17:00_,16,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 23.01.2021_
754,650.86,336.3916,679.08928,18:00_,16,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 23.01.2021_
755,702.22,336.3916,730.44928,19:00_,16,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 23.01.2021_
756,753.6,336.3916,781.82928,20:00_,16,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 23.01.2021_
757,375.77,351.19,491.642,Niedziela 24.01.2021_,16,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 23.01.2021_
758,39.24,275.1716,52.74192,ISI_,16,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 23.01.2021_
759,131.18,277.1216,234.97639999999996,"ERI [ćw], mgr inż. R.Cybulski_",16,103.79639999999995,07:00_,85.8,45.38000000000001,8:00,2h 30min,Sobota 23.01.2021_
760,263.06,271.9616,323.55296,"IO [ćw], mgr inż. _M.Żużel_",16,60.49295999999998,10:00_,239.9,23.159999999999997,10:30,1h 30min,Sobota 23.01.2021_
761,348.05,287.34159999999997,418.37588,"AiSD [ćw], mgr inż. _",16,70.32587999999998,12:00_,342.65,5.400000000000034,12:15,2h 15min,Sobota 23.01.2021_
762,361.85,277.1216,520.6480399999998,T.Krzywicki                                                    _,16,158.7980399999998,12:00_,342.65,19.200000000000045,12:30,2h 30min,Sobota 23.01.2021_
763,349.61,266.9216,414.75007999999997,grupa powtórkowa_,16,65.14007999999995,12:00_,342.65,6.960000000000036,12:15,1h 30min,Sobota 23.01.2021_
764,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",16,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 23.01.2021_
765,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,16,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 23.01.2021_
766,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,16,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 23.01.2021_
767,615.22,116.0216,657.98896,Dziekan:_,16,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 23.01.2021_
768,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",17,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
769,381.53,488.5,485.894,Sobota 30.01.2021_,17,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
770,85.8,473.7016,114.02928,07:00_,17,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 30.01.2021_
771,137.18,473.7016,165.40928,08:00_,17,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 30.01.2021_
772,188.54,473.7016,216.76927999999998,09:00_,17,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 30.01.2021_
773,239.9,473.7016,268.12928,10:00_,17,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 30.01.2021_
774,291.29,473.7016,319.51928000000004,11:00_,17,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 30.01.2021_
775,342.65,473.7016,370.87928,12:00_,17,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 30.01.2021_
776,394.01,473.7016,422.23928,13:00_,17,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 30.01.2021_
777,445.39,473.7016,473.61928,14:00_,17,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 30.01.2021_
778,496.75,473.7016,524.97928,15:00_,17,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 30.01.2021_
779,548.11,473.7016,576.33928,16:00_,17,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 30.01.2021_
780,599.5,473.7016,627.72928,17:00_,17,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 30.01.2021_
781,650.86,473.7016,679.08928,18:00_,17,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 30.01.2021_
782,702.22,473.7016,730.44928,19:00_,17,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 30.01.2021_
783,753.6,473.7016,781.82928,20:00_,17,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 30.01.2021_
784,39.24,412.5016,52.74192,ISI_,17,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 30.01.2021_
785,132.26,409.2616,197.66539999999998,"ERI [ćw], mgr inż. _R.Cybulski_",17,65.40539999999999,07:00_,85.8,46.459999999999994,8:00,1h 30min,Sobota 30.01.2021_
786,219.62,409.2616,289.95392,"WdGM [ćw], dr inż. _M.Bodzioch_",17,70.33391999999998,09:00_,188.54,31.080000000000013,9:45,2h 15min,Sobota 30.01.2021_
787,317.45,409.2616,371.95315999999997,"ERI [w], dr inż. _B.Nowak_",17,54.50315999999998,11:00_,291.29,26.159999999999968,11:45,1h 30min,Sobota 30.01.2021_
788,406.49,409.2616,462.67352,"ME [w], dr hab. _L.Błaszkiewicz_",17,56.18351999999999,13:00_,394.01,12.480000000000018,13:15,1h 30min,Sobota 30.01.2021_
789,496.39,409.2616,552.57352,"ME [w], dr hab. _L.Błaszkiewicz_",17,56.183520000000044,14:00_,445.39,51.0,15:00,1h 30min,Sobota 30.01.2021_
790,580.39,414.4516,684.66076,"ME [ćw], dr M.Wojciechowski_",17,104.27076,16:00_,548.11,32.27999999999997,16:45,2h 30min,Sobota 30.01.2021_
791,85.8,336.3916,114.02928,07:00_,17,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 30.01.2021_
792,137.18,336.3916,165.40928,08:00_,17,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 30.01.2021_
793,188.54,336.3916,216.76927999999998,09:00_,17,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 30.01.2021_
794,239.9,336.3916,268.12928,10:00_,17,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 30.01.2021_
795,291.29,336.3916,319.51928000000004,11:00_,17,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 30.01.2021_
796,342.65,336.3916,370.87928,12:00_,17,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 30.01.2021_
797,394.01,336.3916,422.23928,13:00_,17,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 30.01.2021_
798,445.39,336.3916,473.61928,14:00_,17,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 30.01.2021_
799,496.75,336.3916,524.97928,15:00_,17,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 30.01.2021_
800,548.11,336.3916,576.33928,16:00_,17,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 30.01.2021_
801,599.5,336.3916,627.72928,17:00_,17,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 30.01.2021_
802,650.86,336.3916,679.08928,18:00_,17,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 30.01.2021_
803,702.22,336.3916,730.44928,19:00_,17,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 30.01.2021_
804,753.6,336.3916,781.82928,20:00_,17,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 30.01.2021_
805,375.77,351.19,491.642,Niedziela 31.01.2021_,17,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 30.01.2021_
806,39.24,275.1716,52.74192,ISI_,17,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 30.01.2021_
807,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",17,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 30.01.2021_
808,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,17,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 30.01.2021_
809,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,17,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 30.01.2021_
810,615.22,116.0216,657.98896,Dziekan:_,17,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 30.01.2021_
811,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",18,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
812,381.53,488.5,485.894,Sobota 06.02.2021_,18,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
813,85.8,473.7016,114.02928,07:00_,18,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 06.02.2021_
814,137.18,473.7016,165.40928,08:00_,18,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 06.02.2021_
815,188.54,473.7016,216.76927999999998,09:00_,18,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 06.02.2021_
816,239.9,473.7016,268.12928,10:00_,18,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 06.02.2021_
817,291.29,473.7016,319.51928000000004,11:00_,18,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 06.02.2021_
818,342.65,473.7016,370.87928,12:00_,18,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 06.02.2021_
819,394.01,473.7016,422.23928,13:00_,18,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 06.02.2021_
820,445.39,473.7016,473.61928,14:00_,18,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 06.02.2021_
821,496.75,473.7016,524.97928,15:00_,18,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 06.02.2021_
822,548.11,473.7016,576.33928,16:00_,18,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 06.02.2021_
823,599.5,473.7016,627.72928,17:00_,18,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 06.02.2021_
824,650.86,473.7016,679.08928,18:00_,18,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 06.02.2021_
825,702.22,473.7016,730.44928,19:00_,18,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 06.02.2021_
826,753.6,473.7016,781.82928,20:00_,18,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 06.02.2021_
827,85.8,336.3916,114.02928,07:00_,18,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 06.02.2021_
828,137.18,336.3916,165.40928,08:00_,18,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 06.02.2021_
829,188.54,336.3916,216.76927999999998,09:00_,18,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 06.02.2021_
830,239.9,336.3916,268.12928,10:00_,18,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 06.02.2021_
831,291.29,336.3916,319.51928000000004,11:00_,18,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 06.02.2021_
832,342.65,336.3916,370.87928,12:00_,18,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 06.02.2021_
833,394.01,336.3916,422.23928,13:00_,18,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 06.02.2021_
834,445.39,336.3916,473.61928,14:00_,18,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 06.02.2021_
835,496.75,336.3916,524.97928,15:00_,18,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 06.02.2021_
836,548.11,336.3916,576.33928,16:00_,18,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 06.02.2021_
837,599.5,336.3916,627.72928,17:00_,18,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 06.02.2021_
838,650.86,336.3916,679.08928,18:00_,18,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 06.02.2021_
839,702.22,336.3916,730.44928,19:00_,18,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 06.02.2021_
840,753.6,336.3916,781.82928,20:00_,18,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 06.02.2021_
841,375.77,351.19,491.642,Niedziela 07.02.2021_,18,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 06.02.2021_
842,39.24,412.5016,52.74192,ISI_,18,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 06.02.2021_
843,39.24,275.1716,52.74192,ISI_,18,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 06.02.2021_
844,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",18,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 06.02.2021_
845,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,18,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 06.02.2021_
846,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,18,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 06.02.2021_
847,615.22,116.0216,657.98896,Dziekan:_,18,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 06.02.2021_
848,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",19,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
849,381.53,488.5,485.894,Sobota 13.02.2021_,19,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
850,85.8,473.7016,114.02928,07:00_,19,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 13.02.2021_
851,137.18,473.7016,165.40928,08:00_,19,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 13.02.2021_
852,188.54,473.7016,216.76927999999998,09:00_,19,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 13.02.2021_
853,239.9,473.7016,268.12928,10:00_,19,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 13.02.2021_
854,291.29,473.7016,319.51928000000004,11:00_,19,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 13.02.2021_
855,342.65,473.7016,370.87928,12:00_,19,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 13.02.2021_
856,394.01,473.7016,422.23928,13:00_,19,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 13.02.2021_
857,445.39,473.7016,473.61928,14:00_,19,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 13.02.2021_
858,496.75,473.7016,524.97928,15:00_,19,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 13.02.2021_
859,548.11,473.7016,576.33928,16:00_,19,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 13.02.2021_
860,599.5,473.7016,627.72928,17:00_,19,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 13.02.2021_
861,650.86,473.7016,679.08928,18:00_,19,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 13.02.2021_
862,702.22,473.7016,730.44928,19:00_,19,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 13.02.2021_
863,753.6,473.7016,781.82928,20:00_,19,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 13.02.2021_
864,85.8,336.3916,114.02928,07:00_,19,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 13.02.2021_
865,137.18,336.3916,165.40928,08:00_,19,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 13.02.2021_
866,188.54,336.3916,216.76927999999998,09:00_,19,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 13.02.2021_
867,239.9,336.3916,268.12928,10:00_,19,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 13.02.2021_
868,291.29,336.3916,319.51928000000004,11:00_,19,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 13.02.2021_
869,342.65,336.3916,370.87928,12:00_,19,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 13.02.2021_
870,394.01,336.3916,422.23928,13:00_,19,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 13.02.2021_
871,445.39,336.3916,473.61928,14:00_,19,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 13.02.2021_
872,496.75,336.3916,524.97928,15:00_,19,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 13.02.2021_
873,548.11,336.3916,576.33928,16:00_,19,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 13.02.2021_
874,599.5,336.3916,627.72928,17:00_,19,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 13.02.2021_
875,650.86,336.3916,679.08928,18:00_,19,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 13.02.2021_
876,702.22,336.3916,730.44928,19:00_,19,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 13.02.2021_
877,753.6,336.3916,781.82928,20:00_,19,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 13.02.2021_
878,375.77,351.19,491.642,Niedziela 14.02.2021_,19,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 13.02.2021_
879,39.24,412.5016,52.74192,ISI_,19,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 13.02.2021_
880,39.24,275.1716,52.74192,ISI_,19,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 13.02.2021_
881,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",19,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 13.02.2021_
882,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,19,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 13.02.2021_
883,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,19,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 13.02.2021_
884,615.22,116.0216,657.98896,Dziekan:_,19,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 13.02.2021_
